Time (ms) x(pixels) y(pixels)
0		719.03	732.3
2283.3243	483.57	662.47
2299.9909	576.16	645.47
2316.6575	573.05	601.84
2333.3241	567.08	587.47
2349.9907	565.93	586.42
2366.6573	562.27	583.31
2383.3239	554.14	582.83
2399.9905	552.18	583.12
2416.6571	550.08	593.68
2433.3237	548.16	586.5
2449.9903	547.79	584.59
2466.6569	540.85	574.95
2483.3235	542.73	575.35
2499.9901	536.95	577.52
2516.6567	539.7	575.87
2533.3233	543.83	575.63
2549.9899	540.71	575.51
2566.6565	541.52	566.82
2583.3231	541.73	574.64
2599.9897	545.34	569.61
2616.6563	540.78	565.36
2633.3229	539.69	562.92
2649.9895	537.53	565.46
2666.6561	537.51	567.35
2683.3227	541	560.57
2699.9893	556.29	566.36
2716.6559	543.29	565.64
2733.3225	544.42	575.63
2749.9891	551.98	583.68
2766.6557	545.08	576.27
2783.3223	548.17	582.85
2799.9889	544.05	590.71
2816.6555	554.84	593.22
2833.3221	557.7	587.76
2849.9887	562.24	589.81
2866.6553	562.21	593.04
2883.3219	563.33	586.15
2899.9885	566.23	420.89
2916.6551	568.55	370.77
2933.3217	570.41	365.68
2949.9883	571.3	378.92
2966.6549	572.94	382.66
2983.3215	573.8	382.97
2999.9881	573.3	381.63
3016.6547	573.87	381.53
3033.3213	573.97	383.88
3049.9879	576.21	380.46
3066.6545	576.48	380.51
3083.3211	576.49	380.16
3099.9877	576.79	381.58
3116.6543	575.57	383.13
3133.3209	574.82	384.56
3149.9875	575.58	384.86
3166.6541	575.03	383.81
3183.3207	573.26	381.62
3199.9873	572.91	381.81
3216.6539	571.12	376.67
3233.3205	570.25	376.68
3249.9871	572.22	399.84
3266.6537	596.02	392.97
3283.3203	599.49	398.41
3299.9869	610.25	398.53
3316.6535	609.37	406.86
3333.3201	628.2	404.98
3349.9867	626.2	405.11
3366.6533	603.78	408.91
3383.3199	613.02	404.96
3399.9865	616.49	408.36
3416.6531	611.23	409.53
3433.3197	628.58	407.49
3449.9863	630.07	406.75
3466.6529	638.44	404.87
3483.3195	642.28	404.85
3499.9861	644.64	402.39
3516.6527	643.22	401.65
3533.3193	601.6	447.88
3549.9859	574.69	454.95
3566.6525	566.07	449.98
3583.3191	561.41	469.78
3599.9857	560.86	479.01
3616.6523	562.37	474.78
3633.3189	561.24	481.08
3649.9855	562.38	479.17
3666.6521	561.47	481.57
3683.3187	563.6	479.09
3699.9853	562.28	474.7
3716.6519	561.32	470.71
3733.3185	563.09	469.95
3749.9851	568.59	474.39
3766.6517	571.85	471.13
3783.3183	589.49	469.35
3799.9849	653.72	475.15
3816.6515	581.49	500.63
3833.3181	660.45	474.52
3849.9847	661.99	467.19
3866.6513	667.34	471.07
3883.3179	663.81	470.66
3899.9845	659.25	470.58
3916.6511	638.38	462.57
3933.3177	658.16	463.09
3949.9843	652.74	470.25
3966.6509	651.41	468.74
3983.3175	657.08	469.73
3999.9841	656.87	468.51
4016.6507	654.43	466.84
4033.3173	633.97	501.68
4049.9839	651.81	480.27
4066.6505	652.03	501.63
4083.3171	657.21	484.14
4099.9837	652.05	471.27
4116.6503	656.56	503.28
4133.3169	652.37	511.42
4149.9835	643.63	463.27
4166.6501	619.52	444.53
4183.3167	604.13	383.51
4199.9833	595.06	378.82
4216.6499	578.72	385.08
4233.3165	576.56	387.07
4249.9831	574.78	385.13
4266.6497	574.24	374.65
4283.3163	575.58	384.59
4299.9829	573.18	379.1
4316.6495	576.5	371.63
4333.3161	573.89	374.37
4349.9827	572.65	370.15
4366.6493	571.74	373.87
4383.3159	571.33	372.15
4399.9825	572.37	374.84
4416.6491	572.72	373.1
4433.3157	573.51	374.71
4449.9823	572	377.62
4466.6489	574.31	375.28
4483.3155	575.37	377.46
4499.9821	574.57	377.1
4516.6487	561.99	379.45
4533.3153	530.38	364.71
4549.9819	543.58	338.29
4566.6485	540.52	338.97
4583.3151	537.86	343.41
4599.9817	542.35	339.21
4616.6483	543.81	326.19
4633.3149	538.31	328.06
4649.9815	538.09	323.09
4666.6481	537.19	321.07
4683.3147	538.01	320.41
4699.9813	539.46	321.03
4716.6479	539.3	318.31
4733.3145	540.88	319.42
4749.9811	542.09	319.65
4766.6477	543.89	317.73
4783.3143	545.28	319.81
4799.9809	538.67	320.58
4816.6475	454.02	322.18
4833.3141	586.65	186.06
4849.9807	601.74	78.86
4866.6473	649.47	362.49
4883.3139	714.13	362.27
4899.9805	550.65	51.78
4916.6471	559.98	33.22
4933.3137	567.43	59.37
4949.9803	563.42	38.41
4966.6469	571.46	69.21
4983.3135	568.82	38.36
4999.9801	574.88	54.2
5016.6467	567.48	42.11
5033.3133	565.92	37.71
5049.9799	567.04	38.77
5066.6465	566.46	38.02
5083.3131	568.15	42.17
5099.9797	567.93	44
5116.6463	567.06	41.73
5133.3129	566.27	44.15
5149.9795	564.86	38.82
5166.6461	563.32	41.47
5183.3127	561.8	41.22
5199.9793	561.61	36
5216.6459	560.07	32.51
5233.3125	557.62	38.17
5249.9791	557.24	31.8
5266.6457	555.97	31.74
5283.3123	556.2	36.76
5299.9789	554.59	33.59
5316.6455	554.65	38.76
5333.3121	557.02	37.99
5349.9787	557.24	35.64
5366.6453	688.38	120.34
5383.3119	915.85	170.82
5399.9785	1067.46	141.32
5416.6451	1063.36	150.42
5433.3117	1061.9	159.19
5449.9783	1056.45	217.32
5466.6449	1052.86	261.68
5483.3115	1048.04	281.7
5499.9781	1046.88	295.58
5516.6447	1039.31	299.37
5533.3113	1028.39	275.69
5549.9779	1004.55	265.42
5566.6445	995.66	286.24
5583.3111	1027.51	228.4
5599.9777	1025.43	233.02
5616.6443	1018.51	241.4
5633.3109	1017.66	323.57
5649.9775	1132.55	333.25
5666.6441	1258.74	417.5
5683.3107	1324.42	354.41
5699.9773	1316.58	349.11
5716.6439	1310.04	434.38
5733.3105	1297.3	430.01
5749.9771	1289.37	400.37
5766.6437	1311.36	434.68
5783.3103	1316.04	443.69
5799.9769	1301.74	434.07
5816.6435	1287.7	428.91
5833.3101	1297.34	426.75
5849.9767	1312.75	432.76
5866.6433	1303.92	438.63
5883.3099	1324.64	341.71
5899.9765	1365.89	387.93
5916.6431	1324.78	461.54
5933.3097	1314.1	447.04
5949.9763	1311.41	436.13
5966.6429	1343.68	425.96
5983.3095	1348.76	422.15
5999.9761	1358.66	421.74
6016.6427	1363.09	421.21
6033.3093	1363.19	409.07
6049.9759	1358.88	412.14
6066.6425	1290.22	408.8
6083.3091	1282.44	422.85
6099.9757	1379.12	504.4
6116.6423	1373.79	500.93
6133.3089	1389.94	582.17
6149.9755	1391.68	511.66
6166.6421	1406.58	489.16
6183.3087	1408.5	502.01
6199.9753	1411.34	488.49
6216.6419	1413.98	500.19
6233.3085	1402.21	570.53
6249.9751	1402.47	573.41
6266.6417	1399.95	572.87
6283.3083	1394.66	577.34
6299.9749	1390.38	579.4
6316.6415	1384.68	579.73
6333.3081	1382.41	579.88
6349.9747	1315.51	583.81
6366.6413	1174.36	571.76
6383.3079	1119.12	571.01
6399.9745	1086.09	585.6
6416.6411	1076.16	590.45
6433.3077	1060.68	589.59
6449.9743	1057.59	595.73
6466.6409	1044.52	544.64
6483.3075	1050.55	548.39
6499.9741	1046.97	549.66
6516.6407	1045.4	551.48
6533.3073	1043	554.22
6549.9739	1041.96	593.34
6566.6405	1041.12	606.8
6583.3071	1058.67	609.88
6599.9737	1028.29	610.44
6616.6403	1091.91	640.37
6633.3069	1382.03	806.79
6649.9735	1133.42	776.5
6666.6401	1041.52	770.05
6683.3067	1196.05	791.56
6699.9733	1150.49	805.87
6716.6399	1168.04	817.85
6733.3065	1159.61	824.56
6749.9731	1171.51	833.24
6766.6397	1174.38	837.7
6783.3063	1177.65	836.73
6799.9729	1179.96	840.32
6816.6395	1182.29	840.89
6833.3061	1224.13	833.21
6849.9727	1249.34	775.47
6866.6393	1284.45	765.04
6883.3059	1287.8	761.21
6899.9725	1298.39	760.09
6916.6391	1295.26	756.34
6933.3057	1280.37	757.49
6949.9723	1281.45	758.92
6966.6389	1288.08	762.88
6983.3055	1285.48	761.46
6999.9721	1293.39	758.83
7016.6387	1292.59	758.46
7033.3053	1293.44	760.03
7049.9719	1289.56	763.14
7066.6385	1290.37	763.13
7083.3051	1130.85	734.35
7099.9717	944.23	707.16
7116.6383	850.79	708.24
7133.3049	864.89	701.63
7149.9715	862.41	691.75
7166.6381	871.88	678
7183.3047	849.2	678.37
7199.9713	867.58	665.1
7216.6379	869.03	668.02
7233.3045	866.19	670.14
7249.9711	867.11	668.44
7266.6377	869.5	665.47
7283.3043	865.32	660.62
7299.9709	867.77	657.35
7316.6375	867.8	653.98
7333.3041	871.15	653.13
7349.9707	870.6	653.94
7366.6373	871.17	653.11
7383.3039	870.93	653.85
7399.9705	871.59	652.35
7416.6371	871.68	649.64
7433.3037	1066.69	651.33
7449.9703	1305.83	648.66
7466.6369	1319.65	646.97
7483.3035	1322.06	646.91
7499.9701	1327.34	646.55
7516.6367	1316.67	650.26
7533.3033	1326.01	647.89
7549.9699	1315.34	647.86
7566.6365	1315.49	646.28
7583.3031	1313.16	649.4
7599.9697	1312.15	654.41
7616.6363	1311.53	653.81
7633.3029	1307.74	655.63
7649.9695	1303.81	659.45
7666.6361	1301.78	660.81
7683.3027	1297.43	664.3
7699.9693	1300.1	665.25
7716.6359	1296.2	666.58
7733.3025	1286.83	665.16
7749.9691	1290.95	669.14
7766.6357	1282.24	668.45
7783.3023	1286.69	669.12
7799.9689	1282.42	669.53
7816.6355	1278.62	683.8
7833.3021	1041.53	763.53
7849.9687	1016.71	677
7866.6353	1018.56	677.52
7883.3019	1017.84	677.82
7899.9685	1014.07	680.59
7916.6351	1013.17	679.51
7933.3017	1014.02	668.87
7949.9683	1012.71	666.99
7966.6349	1014.5	661.04
7983.3015	1015.4	648.29
7999.9681	1011.22	641.65
8016.6347	1010.37	654.44
8033.3013	1006.76	646.04
8049.9679	1009.06	697.73
8066.6345	1067.8	855.89
8083.3011	1184.91	882.91
8099.9677	1170.9	893.01
8116.6343	1172.76	901.16
8133.3009	1174.79	903.74
8149.9675	1173.63	906.22
8166.6341	1159.97	901.84
8183.3007	1166.5	902.12
8199.9673	1170.21	899.97
8216.6339	1179.96	899.31
8233.3005	1198.09	898.26
8249.9671	1214.95	898.6
8266.6337	1205.87	897.94
8283.3003	1208.31	894.86
8299.9669	1231.8	890.25
8316.6335	1240.34	889.69
8333.3001	1242.89	888.36
8349.9667	1246.32	888.65
8366.6333	1246.97	887.56
8383.2999	1244.42	887.45
8399.9665	1227.18	886.2
8416.6331	1228.03	886.1
8433.2997	1237.47	887.39
8449.9663	1189.88	888.49
8466.6329	891.32	890.15
8483.2995	624.82	891.35
8499.9661	342.03	893.05
8516.6327	237.31	893.05
8533.2993	246.56	892.72
8549.9659	245.35	892.8
8566.6325	243.18	893.18
8583.2991	239.36	894.67
8599.9657	232.72	895.92
8616.6323	239.18	896.13
8633.2989	238.86	895.63
8649.9655	240.86	894.47
8666.6321	244.02	893.43
8683.2987	240.38	891.15
8699.9653	245.05	887.62
8716.6319	243.08	887.44
8733.2985	248.29	886.37
8749.9651	249.4	884.73
8766.6317	251.76	881.76
8783.2983	251.95	879.85
8799.9649	250.22	880.34
8816.6315	254.55	883.54
8833.2981	254.51	883.75
8849.9647	257.42	881.81
8866.6313	374.96	868.51
8883.2979	510.3	828.85
8899.9645	496	820.83
8916.6311	509.01	813.21
8933.2977	513.06	811.93
8949.9643	517.09	807.01
8966.6309	518.84	805.7
8983.2975	521.12	807.18
8999.9641	517.64	807.41
9016.6307	515.62	808.29
9033.2973	513.85	811.06
9049.9639	512.55	810.55
9066.6305	510.77	814.7
9083.2971	511.55	816.75
9099.9637	507.66	816.61
9116.6303	507.71	816.42
9133.2969	508.16	815.28
9149.9635	507.09	818.51
9166.6301	505.27	819.12
9183.2967	504.29	821.07
9199.9633	503.28	821.49
9216.6299	502.99	820.71
9233.2965	504.65	820.16
9249.9631	504.58	818
9266.6297	508.14	817.52
9283.2963	505.18	798.93
9299.9629	502.9	817.77
9316.6295	264.37	902.33
9333.2961	248.82	909.7
9349.9627	198.71	910.93
9366.6293	257.84	908.45
9383.2959	274.05	905.02
9399.9625	280.06	901.21
9416.6291	291.26	903.05
9433.2957	293.61	903.24
9449.9623	288.54	904.11
9466.6289	292.42	906.22
9483.2955	260.85	905.4
9499.9621	278.01	849.63
9516.6287	269.73	906.91
9533.2953	247.23	910.27
9549.9619	271.08	910.64
9566.6285	264.37	916.69
9583.2951	162.75	921.1
9599.9617	170.4	926.05
9616.6283	262.76	929.49
9633.2949	263.44	931.25
9649.9615	240.18	935.76
9666.6281	241.48	940.6
9683.2947	248.03	943.59
9699.9613	238.01	943.19
9716.6279	224.64	909.2
9733.2945	233.63	890.07
9749.9611	228.34	883.29
9766.6277	226.99	881.08
9783.2943	225.68	883.49
9799.9609	224.41	881.04
9816.6275	220.89	880.29
9833.2941	217.06	881.39
9849.9607	212.48	881.22
9866.6273	207.6	882.66
9883.2939	201.92	882.15
9899.9605	192.16	883.93
9916.6271	191.99	884.28
9933.2937	200.39	885.34
9949.9603	196.65	886.05
9966.6269	197.36	884.17
9983.2935	225.28	883.82
9999.9601	304.67	873.49
10016.6267	296.19	858.37
10033.2933	302.04	851.42
10049.9599	301.76	838.65
10066.6265	282.28	832.58
10083.2931	288.09	829.37
10099.9597	288.82	828.62
10116.6263	293.74	827.09
10133.2929	291.53	823.47
10149.9595	291.92	822.42
10166.6261	292.72	821.46
10183.2927	291.28	819.37
10199.9593	291	817.9
10216.6259	289.74	817.25
10233.2925	288.57	815.31
10249.9591	284.21	823.75
10266.6257	241.09	813.3
10283.2923	225.32	811.77
10299.9589	202.49	812.49
10316.6255	169.86	811.64
10333.2921	154.42	814.66
10349.9587	161.27	813.16
10366.6253	154.09	815.63
10383.2919	148.14	819.42
10399.9585	139.68	822.65
10416.6251	145.62	835.77
10433.2917	207.51	819.46
10449.9583	209.64	822.36
10466.6249	135.8	871.97
10483.2915	133.58	874.26
10499.9581	150.72	867.45
10516.6247	139.59	856.13
10533.2913	136.81	847.94
10549.9579	134.89	850.64
10566.6245	172.36	846.75
10583.2911	188.56	848.05
10599.9577	189.54	845.12
10616.6243	244.5	831.93
10633.2909	293.77	822.51
10649.9575	279.87	821.79
10666.6241	278.58	813.3
10683.2907	281.87	800.34
10699.9573	286.51	790.45
10716.6239	284.99	788.03
10733.2905	279.68	793.04
10749.9571	288.02	792.11
10766.6237	287.45	793.88
10783.2903	281.29	792.82
10799.9569	281.53	787.56
10816.6235	282.72	784.45
10833.2901	284.5	782.09
10849.9567	281.79	779.87
10866.6233	299.65	780.67
10883.2899	508.44	784.27
10899.9565	705.93	782.15
10916.6231	826.54	781.54
10933.2897	821.29	783.59
10949.9563	827.43	782.07
10966.6229	833.4	780.83
10983.2895	832.18	782.61
10999.9561	831.62	782.43
11016.6227	827.86	783.65
11033.2893	824.26	784.4
11049.9559	824.86	783.5
11066.6225	824.95	783.75
11083.2891	825	785.19
11099.9557	825.38	787.19
11116.6223	825.52	787.14
11133.2889	824.27	788.05
11149.9555	823.95	788.88
11166.6221	823.19	787.9
11183.2887	822.2	786.22
11199.9553	818.63	789.39
11216.6219	820.42	789.25
11233.2885	831.18	784.42
11249.9551	828.21	777.79
11266.6217	834.73	775.84
11283.2883	836.17	772.84
11299.9549	842.18	777.88
11316.6215	843.25	775.5
11333.2881	837.18	772.24
11349.9547	837.53	772.98
11366.6213	840.64	769.49
11383.2879	847.1	768.62
11399.9545	850	764.73
11416.6211	850.28	764.86
11433.2877	842.62	768.2
11449.9543	845.7	764.46
11466.6209	849.07	761.1
11483.2875	842.8	759.01
11499.9541	842.32	758.97
11516.6207	846.16	761.51
11533.2873	845.08	759.84
11549.9539	845.12	762.17
11566.6205	846.97	763.06
11583.2871	844.27	761.69
11599.9537	843.8	763.82
11616.6203	845.25	763.93
11633.2869	846.17	765.06
11649.9535	845	771.84
11666.6201	870.56	764.08
11683.2867	885.65	761.95
11699.9533	885.49	759.09
11716.6199	889.59	750.7
11733.2865	876.85	743.43
11749.9531	894.58	737.14
11766.6197	893.6	735.71
11783.2863	896.89	736.52
11799.9529	900.85	739.82
11816.6195	900.4	737.24
11833.2861	987.13	769.34
11849.9527	1213.22	812.85
11866.6193	1220.44	824.14
11883.2859	1223.61	822.94
